,Entity,Code,Year,Political regime
23666,Singapore,SGP,1966,1
23667,Singapore,SGP,1967,1
23668,Singapore,SGP,1968,1
23669,Singapore,SGP,1969,1
23670,Singapore,SGP,1970,1
23671,Singapore,SGP,1971,1
23672,Singapore,SGP,1972,1
23673,Singapore,SGP,1973,1
23674,Singapore,SGP,1974,1
23675,Singapore,SGP,1975,1
23676,Singapore,SGP,1976,1
23677,Singapore,SGP,1977,1
23678,Singapore,SGP,1978,1
23679,Singapore,SGP,1979,1
23680,Singapore,SGP,1980,1
23681,Singapore,SGP,1981,1
23682,Singapore,SGP,1982,1
23683,Singapore,SGP,1983,1
23684,Singapore,SGP,1984,1
23685,Singapore,SGP,1985,1
23686,Singapore,SGP,1986,1
23687,Singapore,SGP,1987,1
23688,Singapore,SGP,1988,1
23689,Singapore,SGP,1989,1
23893,Slovakia,SVK,1961,0
23894,Slovakia,SVK,1962,0
23895,Slovakia,SVK,1963,0
23896,Slovakia,SVK,1964,0
23897,Slovakia,SVK,1965,0
23898,Slovakia,SVK,1966,0
23899,Slovakia,SVK,1967,0
23900,Slovakia,SVK,1968,0
23901,Slovakia,SVK,1969,0
23902,Slovakia,SVK,1970,0
23903,Slovakia,SVK,1971,0
23904,Slovakia,SVK,1972,0
23905,Slovakia,SVK,1973,0
23906,Slovakia,SVK,1974,0
23907,Slovakia,SVK,1975,0
23908,Slovakia,SVK,1976,0
23909,Slovakia,SVK,1977,0
23910,Slovakia,SVK,1978,0
23911,Slovakia,SVK,1979,0
23912,Slovakia,SVK,1980,0
23913,Slovakia,SVK,1981,0
23914,Slovakia,SVK,1982,0
23915,Slovakia,SVK,1983,0
23916,Slovakia,SVK,1984,0
23917,Slovakia,SVK,1985,0
23918,Slovakia,SVK,1986,0
23919,Slovakia,SVK,1987,0
23920,Slovakia,SVK,1988,0
23921,Slovakia,SVK,1989,0
24107,Slovenia,SVN,1961,0
24108,Slovenia,SVN,1962,0
24109,Slovenia,SVN,1963,0
24110,Slovenia,SVN,1964,0
24111,Slovenia,SVN,1965,0
24112,Slovenia,SVN,1966,0
24113,Slovenia,SVN,1967,0
24114,Slovenia,SVN,1968,0
24115,Slovenia,SVN,1969,0
24116,Slovenia,SVN,1970,0
24117,Slovenia,SVN,1971,0
24118,Slovenia,SVN,1972,0
24119,Slovenia,SVN,1973,0
24120,Slovenia,SVN,1974,0
24121,Slovenia,SVN,1975,0
24122,Slovenia,SVN,1976,0
24123,Slovenia,SVN,1977,0
24124,Slovenia,SVN,1978,0
24125,Slovenia,SVN,1979,0
24126,Slovenia,SVN,1980,0
24127,Slovenia,SVN,1981,0
24128,Slovenia,SVN,1982,0
24129,Slovenia,SVN,1983,0
24130,Slovenia,SVN,1984,0
24131,Slovenia,SVN,1985,0
24132,Slovenia,SVN,1986,0
24133,Slovenia,SVN,1987,0
24134,Slovenia,SVN,1988,0
24135,Slovenia,SVN,1989,0
24228,Solomon Islands,SLB,1961,0
24229,Solomon Islands,SLB,1962,0
24230,Solomon Islands,SLB,1963,0
24231,Solomon Islands,SLB,1964,0
24232,Solomon Islands,SLB,1965,0
24233,Solomon Islands,SLB,1966,0
24234,Solomon Islands,SLB,1967,0
24235,Solomon Islands,SLB,1968,0
24236,Solomon Islands,SLB,1969,0
24237,Solomon Islands,SLB,1970,0
24238,Solomon Islands,SLB,1971,0
24239,Solomon Islands,SLB,1972,0
24240,Solomon Islands,SLB,1973,0
24241,Solomon Islands,SLB,1974,1
24242,Solomon Islands,SLB,1975,1
24243,Solomon Islands,SLB,1976,1
24244,Solomon Islands,SLB,1977,1
24245,Solomon Islands,SLB,1978,1
24246,Solomon Islands,SLB,1979,2
24247,Solomon Islands,SLB,1980,2
24248,Solomon Islands,SLB,1981,2
24249,Solomon Islands,SLB,1982,2
24250,Solomon Islands,SLB,1983,2
24251,Solomon Islands,SLB,1984,2
24252,Solomon Islands,SLB,1985,2
24253,Solomon Islands,SLB,1986,2
24254,Solomon Islands,SLB,1987,2
24255,Solomon Islands,SLB,1988,2
24256,Solomon Islands,SLB,1989,2
24349,Somalia,SOM,1961,1
24350,Somalia,SOM,1962,1
24351,Somalia,SOM,1963,1
24352,Somalia,SOM,1964,1
24353,Somalia,SOM,1965,1
24354,Somalia,SOM,1966,1
24355,Somalia,SOM,1967,1
24356,Somalia,SOM,1968,1
24357,Somalia,SOM,1969,1
24358,Somalia,SOM,1970,0
24359,Somalia,SOM,1971,0
24360,Somalia,SOM,1972,0
24361,Somalia,SOM,1973,0
24362,Somalia,SOM,1974,0
24363,Somalia,SOM,1975,0
24364,Somalia,SOM,1976,0
24365,Somalia,SOM,1977,0
24366,Somalia,SOM,1978,0
24367,Somalia,SOM,1979,0
24368,Somalia,SOM,1980,1
24369,Somalia,SOM,1981,1
24370,Somalia,SOM,1982,1
24371,Somalia,SOM,1983,1
24372,Somalia,SOM,1984,0
24373,Somalia,SOM,1985,0
24374,Somalia,SOM,1986,0
24375,Somalia,SOM,1987,0
24376,Somalia,SOM,1988,0
24377,Somalia,SOM,1989,0
24560,South Africa,ZAF,1961,1
24561,South Africa,ZAF,1962,1
24562,South Africa,ZAF,1963,1
24563,South Africa,ZAF,1964,1
24564,South Africa,ZAF,1965,1
24565,South Africa,ZAF,1966,1
24566,South Africa,ZAF,1967,1
24567,South Africa,ZAF,1968,1
24568,South Africa,ZAF,1969,1
24569,South Africa,ZAF,1970,1
24570,South Africa,ZAF,1971,1
24571,South Africa,ZAF,1972,1
24572,South Africa,ZAF,1973,1
24573,South Africa,ZAF,1974,1
24574,South Africa,ZAF,1975,1
24575,South Africa,ZAF,1976,1
24576,South Africa,ZAF,1977,1
24577,South Africa,ZAF,1978,1
24578,South Africa,ZAF,1979,1
24579,South Africa,ZAF,1980,1
24580,South Africa,ZAF,1981,1
24581,South Africa,ZAF,1982,1
24582,South Africa,ZAF,1983,1
24583,South Africa,ZAF,1984,1
24584,South Africa,ZAF,1985,0
24585,South Africa,ZAF,1986,0
24586,South Africa,ZAF,1987,0
24587,South Africa,ZAF,1988,0
24588,South Africa,ZAF,1989,0
24792,South Korea,KOR,1961,1
24793,South Korea,KOR,1962,0
24794,South Korea,KOR,1963,1
24795,South Korea,KOR,1964,1
24796,South Korea,KOR,1965,1
24797,South Korea,KOR,1966,1
24798,South Korea,KOR,1967,1
24799,South Korea,KOR,1968,1
24800,South Korea,KOR,1969,1
24801,South Korea,KOR,1970,1
24802,South Korea,KOR,1971,1
24803,South Korea,KOR,1972,1
24804,South Korea,KOR,1973,1
24805,South Korea,KOR,1974,1
24806,South Korea,KOR,1975,1
24807,South Korea,KOR,1976,1
24808,South Korea,KOR,1977,1
24809,South Korea,KOR,1978,1
24810,South Korea,KOR,1979,1
24811,South Korea,KOR,1980,1
24812,South Korea,KOR,1981,1
24813,South Korea,KOR,1982,1
24814,South Korea,KOR,1983,1
24815,South Korea,KOR,1984,1
24816,South Korea,KOR,1985,1
24817,South Korea,KOR,1986,1
24818,South Korea,KOR,1987,1
24819,South Korea,KOR,1988,2
24820,South Korea,KOR,1989,2
24913,South Sudan,SSD,1961,0
24914,South Sudan,SSD,1962,0
24915,South Sudan,SSD,1963,0
24916,South Sudan,SSD,1964,0
24917,South Sudan,SSD,1965,1
24918,South Sudan,SSD,1966,0
24919,South Sudan,SSD,1967,0
24920,South Sudan,SSD,1968,1
24921,South Sudan,SSD,1969,0
24922,South Sudan,SSD,1970,0
24923,South Sudan,SSD,1971,0
24924,South Sudan,SSD,1972,1
24925,South Sudan,SSD,1973,1
24926,South Sudan,SSD,1974,1
24927,South Sudan,SSD,1975,1
24928,South Sudan,SSD,1976,1
24929,South Sudan,SSD,1977,1
24930,South Sudan,SSD,1978,1
24931,South Sudan,SSD,1979,1
24932,South Sudan,SSD,1980,1
24933,South Sudan,SSD,1981,1
24934,South Sudan,SSD,1982,1
24935,South Sudan,SSD,1983,1
24936,South Sudan,SSD,1984,1
24937,South Sudan,SSD,1985,0
24938,South Sudan,SSD,1986,1
24939,South Sudan,SSD,1987,1
24940,South Sudan,SSD,1988,1
24941,South Sudan,SSD,1989,1
25034,South Yemen,,1961,0
25035,South Yemen,,1962,0
25036,South Yemen,,1963,0
25037,South Yemen,,1964,0
25038,South Yemen,,1965,0
25039,South Yemen,,1966,0
25040,South Yemen,,1967,0
25041,South Yemen,,1968,0
25042,South Yemen,,1969,0
25043,South Yemen,,1970,0
25044,South Yemen,,1971,0
25045,South Yemen,,1972,0
25046,South Yemen,,1973,0
25047,South Yemen,,1974,0
25048,South Yemen,,1975,0
25049,South Yemen,,1976,0
25050,South Yemen,,1977,0
25051,South Yemen,,1978,0
25052,South Yemen,,1979,0
25053,South Yemen,,1980,0
25054,South Yemen,,1981,0
25055,South Yemen,,1982,0
25056,South Yemen,,1983,0
25057,South Yemen,,1984,0
25058,South Yemen,,1985,0
25059,South Yemen,,1986,0
25060,South Yemen,,1987,0
25061,South Yemen,,1988,0
25062,South Yemen,,1989,0
25236,Spain,ESP,1961,0
25237,Spain,ESP,1962,0
25238,Spain,ESP,1963,0
25239,Spain,ESP,1964,0
25240,Spain,ESP,1965,0
25241,Spain,ESP,1966,0
25242,Spain,ESP,1967,0
25243,Spain,ESP,1968,0
25244,Spain,ESP,1969,0
25245,Spain,ESP,1970,0
25246,Spain,ESP,1971,0
25247,Spain,ESP,1972,0
25248,Spain,ESP,1973,0
25249,Spain,ESP,1974,0
25250,Spain,ESP,1975,1
25251,Spain,ESP,1976,1
25252,Spain,ESP,1977,1
25253,Spain,ESP,1978,2
25254,Spain,ESP,1979,2
25255,Spain,ESP,1980,2
25256,Spain,ESP,1981,2
25257,Spain,ESP,1982,2
25258,Spain,ESP,1983,3
25259,Spain,ESP,1984,3
25260,Spain,ESP,1985,3
25261,Spain,ESP,1986,3
25262,Spain,ESP,1987,3
25263,Spain,ESP,1988,3
25264,Spain,ESP,1989,3
25357,Sri Lanka,LKA,1961,2
25358,Sri Lanka,LKA,1962,2
25359,Sri Lanka,LKA,1963,2
25360,Sri Lanka,LKA,1964,2
25361,Sri Lanka,LKA,1965,2
25362,Sri Lanka,LKA,1966,2
25363,Sri Lanka,LKA,1967,2
25364,Sri Lanka,LKA,1968,2
25365,Sri Lanka,LKA,1969,2
25366,Sri Lanka,LKA,1970,2
25367,Sri Lanka,LKA,1971,2
25368,Sri Lanka,LKA,1972,2
25369,Sri Lanka,LKA,1973,2
25370,Sri Lanka,LKA,1974,2
25371,Sri Lanka,LKA,1975,2
25372,Sri Lanka,LKA,1976,2
25373,Sri Lanka,LKA,1977,2
25374,Sri Lanka,LKA,1978,2
25375,Sri Lanka,LKA,1979,2
25376,Sri Lanka,LKA,1980,2
25377,Sri Lanka,LKA,1981,2
25378,Sri Lanka,LKA,1982,1
25379,Sri Lanka,LKA,1983,1
25380,Sri Lanka,LKA,1984,1
25381,Sri Lanka,LKA,1985,1
25382,Sri Lanka,LKA,1986,1
25383,Sri Lanka,LKA,1987,1
25384,Sri Lanka,LKA,1988,1
25385,Sri Lanka,LKA,1989,1
25542,Sudan,SDN,1961,0
25543,Sudan,SDN,1962,0
25544,Sudan,SDN,1963,0
25545,Sudan,SDN,1964,0
25546,Sudan,SDN,1965,1
25547,Sudan,SDN,1966,0
25548,Sudan,SDN,1967,0
25549,Sudan,SDN,1968,1
25550,Sudan,SDN,1969,0
25551,Sudan,SDN,1970,0
25552,Sudan,SDN,1971,0
25553,Sudan,SDN,1972,1
25554,Sudan,SDN,1973,1
25555,Sudan,SDN,1974,1
25556,Sudan,SDN,1975,1
25557,Sudan,SDN,1976,1
25558,Sudan,SDN,1977,1
25559,Sudan,SDN,1978,1
25560,Sudan,SDN,1979,1
25561,Sudan,SDN,1980,1
25562,Sudan,SDN,1981,1
25563,Sudan,SDN,1982,1
25564,Sudan,SDN,1983,1
25565,Sudan,SDN,1984,1
25566,Sudan,SDN,1985,0
25567,Sudan,SDN,1986,1
25568,Sudan,SDN,1987,1
25569,Sudan,SDN,1988,1
25570,Sudan,SDN,1989,1
25663,Suriname,SUR,1961,2
25664,Suriname,SUR,1962,2
25665,Suriname,SUR,1963,2
25666,Suriname,SUR,1964,2
25667,Suriname,SUR,1965,2
25668,Suriname,SUR,1966,2
25669,Suriname,SUR,1967,2
25670,Suriname,SUR,1968,2
25671,Suriname,SUR,1969,2
25672,Suriname,SUR,1970,2
25673,Suriname,SUR,1971,2
25674,Suriname,SUR,1972,2
25675,Suriname,SUR,1973,2
25676,Suriname,SUR,1974,2
25677,Suriname,SUR,1975,2
25678,Suriname,SUR,1976,2
25679,Suriname,SUR,1977,2
25680,Suriname,SUR,1978,2
25681,Suriname,SUR,1979,2
25682,Suriname,SUR,1980,0
25683,Suriname,SUR,1981,0
25684,Suriname,SUR,1982,0
25685,Suriname,SUR,1983,0
25686,Suriname,SUR,1984,0
25687,Suriname,SUR,1985,0
25688,Suriname,SUR,1986,0
25689,Suriname,SUR,1987,0
25690,Suriname,SUR,1988,2
25691,Suriname,SUR,1989,2
25895,Sweden,SWE,1961,3
25896,Sweden,SWE,1962,3
25897,Sweden,SWE,1963,3
25898,Sweden,SWE,1964,3
25899,Sweden,SWE,1965,3
25900,Sweden,SWE,1966,3
25901,Sweden,SWE,1967,3
25902,Sweden,SWE,1968,3
25903,Sweden,SWE,1969,3
25904,Sweden,SWE,1970,3
25905,Sweden,SWE,1971,3
25906,Sweden,SWE,1972,3
25907,Sweden,SWE,1973,3
25908,Sweden,SWE,1974,3
25909,Sweden,SWE,1975,3
25910,Sweden,SWE,1976,3
25911,Sweden,SWE,1977,3
25912,Sweden,SWE,1978,3
25913,Sweden,SWE,1979,3
25914,Sweden,SWE,1980,3
25915,Sweden,SWE,1981,3
25916,Sweden,SWE,1982,3
25917,Sweden,SWE,1983,3
25918,Sweden,SWE,1984,3
25919,Sweden,SWE,1985,3
25920,Sweden,SWE,1986,3
25921,Sweden,SWE,1987,3
25922,Sweden,SWE,1988,3
25923,Sweden,SWE,1989,3
26118,Switzerland,CHE,1961,3
26119,Switzerland,CHE,1962,3
26120,Switzerland,CHE,1963,3
26121,Switzerland,CHE,1964,3
26122,Switzerland,CHE,1965,3
26123,Switzerland,CHE,1966,3
26124,Switzerland,CHE,1967,3
26125,Switzerland,CHE,1968,3
26126,Switzerland,CHE,1969,3
26127,Switzerland,CHE,1970,3
26128,Switzerland,CHE,1971,3
26129,Switzerland,CHE,1972,3
26130,Switzerland,CHE,1973,3
26131,Switzerland,CHE,1974,3
26132,Switzerland,CHE,1975,3
26133,Switzerland,CHE,1976,3
26134,Switzerland,CHE,1977,3
26135,Switzerland,CHE,1978,3
26136,Switzerland,CHE,1979,3
26137,Switzerland,CHE,1980,3
26138,Switzerland,CHE,1981,3
26139,Switzerland,CHE,1982,3
26140,Switzerland,CHE,1983,3
26141,Switzerland,CHE,1984,3
26142,Switzerland,CHE,1985,3
26143,Switzerland,CHE,1986,3
26144,Switzerland,CHE,1987,3
26145,Switzerland,CHE,1988,3
26146,Switzerland,CHE,1989,3
26348,Syria,SYR,1961,1
26349,Syria,SYR,1962,1
26350,Syria,SYR,1963,0
26351,Syria,SYR,1964,0
26352,Syria,SYR,1965,0
26353,Syria,SYR,1966,0
26354,Syria,SYR,1967,0
26355,Syria,SYR,1968,0
26356,Syria,SYR,1969,0
26357,Syria,SYR,1970,0
26358,Syria,SYR,1971,0
26359,Syria,SYR,1972,1
26360,Syria,SYR,1973,1
26361,Syria,SYR,1974,1
26362,Syria,SYR,1975,1
26363,Syria,SYR,1976,1
26364,Syria,SYR,1977,1
26365,Syria,SYR,1978,1
26366,Syria,SYR,1979,1
26367,Syria,SYR,1980,1
26368,Syria,SYR,1981,1
26369,Syria,SYR,1982,1
26370,Syria,SYR,1983,1
26371,Syria,SYR,1984,1
26372,Syria,SYR,1985,1
26373,Syria,SYR,1986,1
26374,Syria,SYR,1987,1
26375,Syria,SYR,1988,1
26376,Syria,SYR,1989,1
26575,Taiwan,TWN,1961,0
26576,Taiwan,TWN,1962,0
26577,Taiwan,TWN,1963,0
26578,Taiwan,TWN,1964,0
26579,Taiwan,TWN,1965,0
26580,Taiwan,TWN,1966,0
26581,Taiwan,TWN,1967,0
26582,Taiwan,TWN,1968,0
26583,Taiwan,TWN,1969,0
26584,Taiwan,TWN,1970,0
26585,Taiwan,TWN,1971,0
26586,Taiwan,TWN,1972,0
26587,Taiwan,TWN,1973,0
26588,Taiwan,TWN,1974,0
26589,Taiwan,TWN,1975,0
26590,Taiwan,TWN,1976,0
26591,Taiwan,TWN,1977,0
26592,Taiwan,TWN,1978,0
26593,Taiwan,TWN,1979,0
26594,Taiwan,TWN,1980,0
26595,Taiwan,TWN,1981,0
26596,Taiwan,TWN,1982,0
26597,Taiwan,TWN,1983,0
26598,Taiwan,TWN,1984,0
26599,Taiwan,TWN,1985,0
26600,Taiwan,TWN,1986,0
26601,Taiwan,TWN,1987,0
26602,Taiwan,TWN,1988,0
26603,Taiwan,TWN,1989,0
26728,Tajikistan,TJK,1961,0
26729,Tajikistan,TJK,1962,0
26730,Tajikistan,TJK,1963,0
26731,Tajikistan,TJK,1964,0
26732,Tajikistan,TJK,1965,0
26733,Tajikistan,TJK,1966,0
26734,Tajikistan,TJK,1967,0
26735,Tajikistan,TJK,1968,0
26736,Tajikistan,TJK,1969,0
26737,Tajikistan,TJK,1970,0
26738,Tajikistan,TJK,1971,0
26739,Tajikistan,TJK,1972,0
26740,Tajikistan,TJK,1973,0
26741,Tajikistan,TJK,1974,0
26742,Tajikistan,TJK,1975,0
26743,Tajikistan,TJK,1976,0
26744,Tajikistan,TJK,1977,0
26745,Tajikistan,TJK,1978,0
26746,Tajikistan,TJK,1979,0
26747,Tajikistan,TJK,1980,0
26748,Tajikistan,TJK,1981,0
26749,Tajikistan,TJK,1982,0
26750,Tajikistan,TJK,1983,0
26751,Tajikistan,TJK,1984,0
26752,Tajikistan,TJK,1985,0
26753,Tajikistan,TJK,1986,0
26754,Tajikistan,TJK,1987,0
26755,Tajikistan,TJK,1988,0
26756,Tajikistan,TJK,1989,0
26834,Tanzania,TZA,1961,0
26835,Tanzania,TZA,1962,1
26836,Tanzania,TZA,1963,1
26837,Tanzania,TZA,1964,1
26838,Tanzania,TZA,1965,1
26839,Tanzania,TZA,1966,1
26840,Tanzania,TZA,1967,1
26841,Tanzania,TZA,1968,1
26842,Tanzania,TZA,1969,1
26843,Tanzania,TZA,1970,1
26844,Tanzania,TZA,1971,1
26845,Tanzania,TZA,1972,1
26846,Tanzania,TZA,1973,1
26847,Tanzania,TZA,1974,1
26848,Tanzania,TZA,1975,1
26849,Tanzania,TZA,1976,1
26850,Tanzania,TZA,1977,1
26851,Tanzania,TZA,1978,1
26852,Tanzania,TZA,1979,1
26853,Tanzania,TZA,1980,1
26854,Tanzania,TZA,1981,1
26855,Tanzania,TZA,1982,1
26856,Tanzania,TZA,1983,1
26857,Tanzania,TZA,1984,1
26858,Tanzania,TZA,1985,1
26859,Tanzania,TZA,1986,1
26860,Tanzania,TZA,1987,1
26861,Tanzania,TZA,1988,1
26862,Tanzania,TZA,1989,1
27066,Thailand,THA,1961,0
27067,Thailand,THA,1962,0
27068,Thailand,THA,1963,0
27069,Thailand,THA,1964,0
27070,Thailand,THA,1965,0
27071,Thailand,THA,1966,0
27072,Thailand,THA,1967,0
27073,Thailand,THA,1968,0
27074,Thailand,THA,1969,0
27075,Thailand,THA,1970,0
27076,Thailand,THA,1971,0
27077,Thailand,THA,1972,0
27078,Thailand,THA,1973,0
27079,Thailand,THA,1974,0
27080,Thailand,THA,1975,1
27081,Thailand,THA,1976,1
27082,Thailand,THA,1977,0
27083,Thailand,THA,1978,0
27084,Thailand,THA,1979,0
27085,Thailand,THA,1980,1
27086,Thailand,THA,1981,1
27087,Thailand,THA,1982,1
27088,Thailand,THA,1983,1
27089,Thailand,THA,1984,1
27090,Thailand,THA,1985,1
27091,Thailand,THA,1986,1
27092,Thailand,THA,1987,1
27093,Thailand,THA,1988,1
27094,Thailand,THA,1989,1
27187,Timor,TLS,1961,0
27188,Timor,TLS,1962,0
27189,Timor,TLS,1963,0
27190,Timor,TLS,1964,0
27191,Timor,TLS,1965,0
27192,Timor,TLS,1966,0
27193,Timor,TLS,1967,0
27194,Timor,TLS,1968,0
27195,Timor,TLS,1969,0
27196,Timor,TLS,1970,0
27197,Timor,TLS,1971,0
27198,Timor,TLS,1972,0
27199,Timor,TLS,1973,0
27200,Timor,TLS,1974,0
27201,Timor,TLS,1975,0
27202,Timor,TLS,1976,0
27203,Timor,TLS,1977,0
27204,Timor,TLS,1978,0
27205,Timor,TLS,1979,0
27206,Timor,TLS,1980,0
27207,Timor,TLS,1981,0
27208,Timor,TLS,1982,0
27209,Timor,TLS,1983,0
27210,Timor,TLS,1984,0
27211,Timor,TLS,1985,0
27212,Timor,TLS,1986,0
27213,Timor,TLS,1987,0
27214,Timor,TLS,1988,0
27215,Timor,TLS,1989,0
27292,Togo,TGO,1961,1
27293,Togo,TGO,1962,1
27294,Togo,TGO,1963,1
27295,Togo,TGO,1964,1
27296,Togo,TGO,1965,1
27297,Togo,TGO,1966,1
27298,Togo,TGO,1967,0
27299,Togo,TGO,1968,0
27300,Togo,TGO,1969,0
27301,Togo,TGO,1970,0
27302,Togo,TGO,1971,0
27303,Togo,TGO,1972,0
27304,Togo,TGO,1973,0
27305,Togo,TGO,1974,0
27306,Togo,TGO,1975,0
27307,Togo,TGO,1976,0
27308,Togo,TGO,1977,0
27309,Togo,TGO,1978,0
27310,Togo,TGO,1979,0
27311,Togo,TGO,1980,1
27312,Togo,TGO,1981,1
27313,Togo,TGO,1982,1
27314,Togo,TGO,1983,1
27315,Togo,TGO,1984,1
27316,Togo,TGO,1985,1
27317,Togo,TGO,1986,1
27318,Togo,TGO,1987,1
27319,Togo,TGO,1988,1
27320,Togo,TGO,1989,1
27413,Trinidad and Tobago,TTO,1961,1
27414,Trinidad and Tobago,TTO,1962,2
27415,Trinidad and Tobago,TTO,1963,2
27416,Trinidad and Tobago,TTO,1964,2
27417,Trinidad and Tobago,TTO,1965,2
27418,Trinidad and Tobago,TTO,1966,2
27419,Trinidad and Tobago,TTO,1967,2
27420,Trinidad and Tobago,TTO,1968,2
27421,Trinidad and Tobago,TTO,1969,2
27422,Trinidad and Tobago,TTO,1970,2
27423,Trinidad and Tobago,TTO,1971,2
27424,Trinidad and Tobago,TTO,1972,2
27425,Trinidad and Tobago,TTO,1973,2
27426,Trinidad and Tobago,TTO,1974,2
27427,Trinidad and Tobago,TTO,1975,2
27428,Trinidad and Tobago,TTO,1976,2
27429,Trinidad and Tobago,TTO,1977,2
27430,Trinidad and Tobago,TTO,1978,2
27431,Trinidad and Tobago,TTO,1979,2
27432,Trinidad and Tobago,TTO,1980,2
27433,Trinidad and Tobago,TTO,1981,2
27434,Trinidad and Tobago,TTO,1982,2
27435,Trinidad and Tobago,TTO,1983,2
27436,Trinidad and Tobago,TTO,1984,2
27437,Trinidad and Tobago,TTO,1985,2
27438,Trinidad and Tobago,TTO,1986,2
27439,Trinidad and Tobago,TTO,1987,2
27440,Trinidad and Tobago,TTO,1988,2
27441,Trinidad and Tobago,TTO,1989,2
27645,Tunisia,TUN,1961,1
27646,Tunisia,TUN,1962,1
27647,Tunisia,TUN,1963,1
27648,Tunisia,TUN,1964,1
27649,Tunisia,TUN,1965,1
27650,Tunisia,TUN,1966,1
27651,Tunisia,TUN,1967,1
27652,Tunisia,TUN,1968,1
27653,Tunisia,TUN,1969,1
27654,Tunisia,TUN,1970,1
27655,Tunisia,TUN,1971,1
27656,Tunisia,TUN,1972,1
27657,Tunisia,TUN,1973,1
27658,Tunisia,TUN,1974,1
27659,Tunisia,TUN,1975,1
27660,Tunisia,TUN,1976,1
27661,Tunisia,TUN,1977,1
27662,Tunisia,TUN,1978,1
27663,Tunisia,TUN,1979,1
27664,Tunisia,TUN,1980,1
27665,Tunisia,TUN,1981,1
27666,Tunisia,TUN,1982,1
27667,Tunisia,TUN,1983,1
27668,Tunisia,TUN,1984,1
27669,Tunisia,TUN,1985,1
27670,Tunisia,TUN,1986,1
27671,Tunisia,TUN,1987,0
27672,Tunisia,TUN,1988,0
27673,Tunisia,TUN,1989,0
27877,Turkey,TUR,1961,0
27878,Turkey,TUR,1962,0
27879,Turkey,TUR,1963,0
27880,Turkey,TUR,1964,0
27881,Turkey,TUR,1965,0
27882,Turkey,TUR,1966,2
27883,Turkey,TUR,1967,2
27884,Turkey,TUR,1968,2
27885,Turkey,TUR,1969,2
27886,Turkey,TUR,1970,2
27887,Turkey,TUR,1971,2
27888,Turkey,TUR,1972,2
27889,Turkey,TUR,1973,2
27890,Turkey,TUR,1974,2
27891,Turkey,TUR,1975,2
27892,Turkey,TUR,1976,2
27893,Turkey,TUR,1977,2
27894,Turkey,TUR,1978,2
27895,Turkey,TUR,1979,2
27896,Turkey,TUR,1980,1
27897,Turkey,TUR,1981,0
27898,Turkey,TUR,1982,0
27899,Turkey,TUR,1983,1
27900,Turkey,TUR,1984,1
27901,Turkey,TUR,1985,1
27902,Turkey,TUR,1986,1
27903,Turkey,TUR,1987,1
27904,Turkey,TUR,1988,2
27905,Turkey,TUR,1989,2
28012,Turkmenistan,TKM,1961,0
28013,Turkmenistan,TKM,1962,0
28014,Turkmenistan,TKM,1963,0
28015,Turkmenistan,TKM,1964,0
28016,Turkmenistan,TKM,1965,0
28017,Turkmenistan,TKM,1966,0
28018,Turkmenistan,TKM,1967,0
28019,Turkmenistan,TKM,1968,0
28020,Turkmenistan,TKM,1969,0
28021,Turkmenistan,TKM,1970,0
28022,Turkmenistan,TKM,1971,0
28023,Turkmenistan,TKM,1972,0
28024,Turkmenistan,TKM,1973,0
28025,Turkmenistan,TKM,1974,0
28026,Turkmenistan,TKM,1975,0
28027,Turkmenistan,TKM,1976,0
28028,Turkmenistan,TKM,1977,0
28029,Turkmenistan,TKM,1978,0
28030,Turkmenistan,TKM,1979,0
28031,Turkmenistan,TKM,1980,0
28032,Turkmenistan,TKM,1981,0
28033,Turkmenistan,TKM,1982,0
28034,Turkmenistan,TKM,1983,0
28035,Turkmenistan,TKM,1984,0
28036,Turkmenistan,TKM,1985,0
28037,Turkmenistan,TKM,1986,0
28038,Turkmenistan,TKM,1987,0
28039,Turkmenistan,TKM,1988,0
28040,Turkmenistan,TKM,1989,0
28228,Uganda,UGA,1961,0
28229,Uganda,UGA,1962,0
28230,Uganda,UGA,1963,1
28231,Uganda,UGA,1964,1
28232,Uganda,UGA,1965,1
28233,Uganda,UGA,1966,0
28234,Uganda,UGA,1967,0
28235,Uganda,UGA,1968,0
28236,Uganda,UGA,1969,0
28237,Uganda,UGA,1970,0
28238,Uganda,UGA,1971,0
28239,Uganda,UGA,1972,0
28240,Uganda,UGA,1973,0
28241,Uganda,UGA,1974,0
28242,Uganda,UGA,1975,0
28243,Uganda,UGA,1976,0
28244,Uganda,UGA,1977,0
28245,Uganda,UGA,1978,0
28246,Uganda,UGA,1979,0
28247,Uganda,UGA,1980,1
28248,Uganda,UGA,1981,1
28249,Uganda,UGA,1982,1
28250,Uganda,UGA,1983,1
28251,Uganda,UGA,1984,1
28252,Uganda,UGA,1985,0
28253,Uganda,UGA,1986,0
28254,Uganda,UGA,1987,0
28255,Uganda,UGA,1988,0
28256,Uganda,UGA,1989,0
28303,Ukraine,UKR,1961,0
28304,Ukraine,UKR,1962,0
28305,Ukraine,UKR,1963,0
28306,Ukraine,UKR,1964,0
28307,Ukraine,UKR,1965,0
28308,Ukraine,UKR,1966,0
28309,Ukraine,UKR,1967,0
28310,Ukraine,UKR,1968,0
28311,Ukraine,UKR,1969,0
28312,Ukraine,UKR,1970,0
28313,Ukraine,UKR,1971,0
28314,Ukraine,UKR,1972,0
28315,Ukraine,UKR,1973,0
